place_id,name,image_urls,address,duration,type,categories,main_image,price,rating,description,opening_hours,reviews,city,unit
place_015537,Ho Chi Minh City Street Food Cycling Private Tour By Bicycle,https://www.booking.com/attractions/vn/pr7kxxcab79o-street-food-private-cycling-tour-by-bike-in-ho-chi-minh-city.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,58.0, ,"-Our guide will pick up you at your hotel. I Will deliver bike to your hotel. 
-You will ride thr...",Mở cửa từ 10 thg 5, ,hochiminh,€
place_015538,Private Transfer from Tan Son Nhat (SGN) Airport to Binh Chau,https://www.booking.com/attractions/vn/prip9impixgi-private-transfer-from-tan-son-nhat-sgn-airport-to-binh-chau.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,109.0, ,Take the worry out of your arrival at Tan Son Nhat Airport and pre-book a private transfer to sui...,Mở cửa từ ngày mai, ,hochiminh,€
place_015539,Private Transfer from Tan Son Nhat (SGN) Airport to Bung Rieng,https://www.booking.com/attractions/vn/przhkmx52d9a-private-transfer-from-tan-son-nhat-sgn-airport-to-bung-rieng.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,109.0, ,Take the worry out of your arrival at Tan Son Nhat Airport and pre-book a private transfer to sui...,Mở cửa từ ngày mai, ,hochiminh,€
place_015540,Coffee & Culture Experience _From Farm to Cup by Elon Farm,https://www.booking.com/attractions/vn/pr2bslvlpmik-coffee-culture-experience-from-farm-to-cup-by-elon-farm.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,Xom Tan Liem, , , , ,53.0,5,"Coffee is a big part of our daily life. We live and work with coffee every day, and we enjoy shar...",Mở cửa từ hôm nay, ,hochiminh,€
place_015541,Ben Duoc Uncrowed Cu Chi Tunnels - Half-day trip,https://www.booking.com/attractions/vn/pru0sudzhjpd-uncrowded-cu-chi-tunnels-rice-paper-making-private-daytour.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,109.0, ,"Afraid of touristy places? - You will discover the place on your own timeline and privacy. 
Come ...",Mở cửa từ hôm nay, ,hochiminh,US$
place_015542,Private Transfer from Tan Son Nhat (SGN) Airport to The Grand Ho Tram Strip,https://www.booking.com/attractions/vn/prhu2hfefmrm-private-transfer-from-tan-son-nhat-sgn-airport-to-the-grand-ho-tram.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,103.0, ,Take the worry out of your arrival at Tan Son Nhat Airport and pre-book a private transfer to sui...,Mở cửa từ ngày mai, ,hochiminh,€
place_015543,Market to Farm to Table Cooking Class in saigon,https://www.booking.com/attractions/vn/prbcrnmqgfxj-market-to-farm-to-table-cooking-class-in-saigon.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,70.0, ,Market to farm to table cooking class  is the best way to discover the natural products from grow...,Mở cửa từ hôm nay, ,hochiminh,US$
place_015544,Mekong Delta Trip To Cai Be - Tan Phong Island With Lunch,https://www.booking.com/attractions/vn/pr9f1dvaakdt-small-group-guided-mekong-delta-tour-with-cooking-class.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,50.0,"4,5",Experience rural life in Vietnam with a boat ride on the Mekong Delta! This day trip from Ho Chi ...,Mở cửa từ ngày mai, ,hochiminh,US$
place_015545,Private Transfer from Tan Son Nhat (SGN) Airport to Bao Loc,https://www.booking.com/attractions/vn/prrrtvzp6qjj-private-transfer-from-tan-son-nhat-sgn-airport-to-bao-loc.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,311.0, ,Take the worry out of your arrival at Tan Son Nhat Airport and pre-book a private transfer to sui...,Mở cửa từ ngày mai, ,hochiminh,€
place_015546,Private Transfer from Tan Son Nhat (SGN) Airport to Ha Tien Pier,https://www.booking.com/attractions/vn/prxuyozqrwlc-private-transfer-from-tan-son-nhat-sgn-airport-to-ha-tien-pier.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,209.0, ,Take the worry out of your arrival at Tan Son Nhat Airport and pre-book a private transfer to sui...,Mở cửa từ ngày mai, ,hochiminh,€
place_015547,Water Puppet Show and Dinner Cruise,https://www.booking.com/attractions/vn/prdss5qwiwlm-water-puppet-show-and-dinner-cruise.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,65.0, ,"Water puppetry, a unique art form of Vietnam, has existed for centuries and still holds a special...",Mở cửa từ ngày mai, ,hochiminh,US$
place_015548,Cam Ranh International Airport Business Lounge,https://www.booking.com/attractions/vn/prrctlgiekqt-cam-ranh-international-airport-business-lounge.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,Xom Tan Liem, , , , ,28.0, ,"A warm welcome awaits at Business Lounges, your sanctuary away from the noise and chaos of the ai...",Mở cửa từ hôm nay, ,hochiminh,US$
place_015549,Private Transfer from Tan Son Nhat (SGN) Airport to Ham Tien,https://www.booking.com/attractions/vn/prcpr86ojcwl-private-transfer-from-tan-son-nhat-sgn-airport-to-ham-tien.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,92.0, ,Take the worry out of your arrival at Tan Son Nhat Airport and pre-book a private transfer to sui...,Mở cửa từ ngày mai, ,hochiminh,€
place_015550,Private Transfer from Tan Son Nhat (SGN) Airport to Ca Mau,https://www.booking.com/attractions/vn/prfdtpbpoqfd-private-transfer-from-tan-son-nhat-sgn-airport-to-ca-mau.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,209.0, ,Take the worry out of your arrival at Tan Son Nhat Airport and pre-book a private transfer to sui...,Mở cửa từ ngày mai, ,hochiminh,€
place_015551,Ho Chi Minh City Private Car with Driver 4 - 8 hours,https://www.booking.com/attractions/vn/prcqnjc0hbgb-ho-chi-minh-city-private-car-with-driver-4-8-hours.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,60.0,2,We are a Vietnam tour company specializing in tailor-made multi-destination tours of Vietnam. Eve...,Mở cửa từ ngày mai, ,hochiminh,US$
place_015552,Full Mekong delta trip ( Coconut Kingdom).,https://www.booking.com/attractions/vn/pr092zlmyabz-full-mekong-delta-trip-coconut-kingdom.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,39.0, ,Coconut kingdom – Mekong Delta Tours: Despite the fact that there are nowadays some large bridges...,Mở cửa từ hôm nay, ,hochiminh,US$
place_015553,Sunset tour on SaiGon River with LUXURY SPEEDBOAT,https://www.booking.com/attractions/vn/pruogwtg0czs-sunset-tour-on-saigon-river-with-luxury-speedboat.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,99.0,3,"5:00 pm: Depart from Tan Cang pier (A100 Ung Van Khiem, Binh Thanh dist) under Saigon bridge.
Tak...",Mở cửa từ hôm nay, ,hochiminh,US$
place_015554,Half-Day Private Motorbike Tour in Saigon,https://www.booking.com/attractions/vn/prfaq6pyazea-half-day-private-motorbike-tour-in-saigon.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,30.0, ,"Saigon is located in the South East Region of the country, which is the buffer zone connected bet...",Mở cửa từ hôm nay, ,hochiminh,US$
place_015555,Saigon Evening Street Food Tour with 6 Dishes,https://www.booking.com/attractions/vn/prk3ba1emuyq-saigon-evening-street-food-tour-with-6-dishes.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,29.0, ,Treat your taste buds to a culinary adventure with our Saigon Street Eats Evening Food Tour. Our ...,Mở cửa từ hôm nay, ,hochiminh,US$
place_015556,Private Transfer from Tan Son Nhat (SGN) Airport to Phnom Penh,https://www.booking.com/attractions/vn/prneoapvmfke-private-transfer-from-tan-son-nhat-sgn-airport-to-phnom-penh.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,266.0, ,Take the worry out of your arrival at Tan Son Nhat Airport and pre-book a private transfer to sui...,Mở cửa từ ngày mai, ,hochiminh,€
place_015557,Private Transfer from Tan Son Nhat (SGN) Airport to Tay Ninh,https://www.booking.com/attractions/vn/prmcjc8qfwmx-private-transfer-from-tan-son-nhat-sgn-airport-to-tay-ninh.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,77.0, ,Take the worry out of your arrival at Tan Son Nhat Airport and pre-book a private transfer to sui...,Mở cửa từ ngày mai, ,hochiminh,€
place_015558,Private Transfer from Tan Son Nhat (SGN) Airport to Ben Tre,https://www.booking.com/attractions/vn/prrkofqwvyhj-private-transfer-from-tan-son-nhat-sgn-airport-to-ben-tre.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,97.0, ,Take the worry out of your arrival at Tan Son Nhat Airport and pre-book a private transfer to sui...,Mở cửa từ ngày mai, ,hochiminh,€
place_015559,Private Transfer from Tan Son Nhat (SGN) Airport to Phang Rang Thap Cham,https://www.booking.com/attractions/vn/pr02y7u5flyc-private-transfer-from-tan-son-nhat-sgn-airport-to-phang-rang-thap-c.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,215.0, ,Take the worry out of your arrival at Tan Son Nhat Airport and pre-book a private transfer to sui...,Mở cửa từ ngày mai, ,hochiminh,€
place_015560,Private Transfer from Tan Son Nhat (SGN) Airport to My Tho,https://www.booking.com/attractions/vn/prhfyaniz3mj-private-transfer-from-tan-son-nhat-sgn-airport-to-my-tho.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,81.0, ,Take the worry out of your arrival at Tan Son Nhat Airport and pre-book a private transfer to sui...,Mở cửa từ ngày mai, ,hochiminh,€
place_015561,Private Transfer from Tan Son Nhat (SGN) Airport to Vung Tau,https://www.booking.com/attractions/vn/prhpasnxvri9-private-transfer-from-tan-son-nhat-sgn-airport-to-vung-tau.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,84.0, ,Take the worry out of your arrival at Tan Son Nhat Airport and pre-book a private transfer to sui...,Mở cửa từ ngày mai, ,hochiminh,€
place_015562,Ho Chi Minh City Private Airport Arrival Transfer,https://www.booking.com/attractions/vn/prl6mlsmvyhd-ho-chi-minh-city-private-airport-arrival-transfer.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,60.0,5,Enjoy this private airport arrival transfer from Tan Son Nhat International Airport to your accom...,Mở cửa từ ngày mai, ,hochiminh,US$
place_015563,Ho Chi Minh City: Fantastic Trip To Saigon City By Scooter,https://www.booking.com/attractions/vn/prlubjzv6tll-ho-chi-minh-city-fantastic-trip-to-saigon-city-by-scooter.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,68.0, ,"In this Saigon half-day tour, you will discover the bustling Ho Chi Minh City on a scooter. Also,...",Mở cửa từ hôm nay, ,hochiminh,US$
place_015564,Afternoon Saigon Unseen Adventure by Scooter |Opt: Ao Dai Riders,https://www.booking.com/attractions/vn/prz05kpvhsea-saigon-unseen-afternoon-tour.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,25.0,5,"At 1:00pm, our English speaking driver team will pick you up. 
1.We will learn about the mysterio...",Mở cửa từ hôm nay, ,hochiminh,US$
place_015565,"Private Vietnamese Cuisine Cooking Class, Support Local Community",https://www.booking.com/attractions/vn/pr065d8atqjg-ho-chi-minh-vietnamese-cuisine-cooking-tour-for-people-in-need.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,51.0, ,"Charity Cooking Class in Ho Chi Minh City

Join our Charity Cooking Class and make a difference b...",Mở cửa từ 10 thg 5, ,hochiminh,€
place_015566,Private Transfer from Tan Son Nhat (SGN) Airport to Soc Trang,https://www.booking.com/attractions/vn/prymhfid6fyc-private-transfer-from-tan-son-nhat-sgn-airport-to-soc-trang.vi.html?adplat=www-searchresults_irene-web_shell_header-attraction-missing_creative-1HRTulv2EAgQ9bVsRka1O2&aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9ow6AgbuG7mWlIKlgEaPQBiAEBmAEquAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKV75HABsACAdICJDJjNTc3NTFlLTBkZjctNGFiOC05MjlhLTk3ZTJlYzBhMmE2ZtgCBeACAQ&client_name=b-web-shell-bff&distribution_id=1HRTulv2EAgQ9bVsRka1O2&source=searchresults-product-card&ufi=-3730078,TP. Hồ Chí Minh, , , , ,181.0, ,Take the worry out of your arrival at Tan Son Nhat Airport and pre-book a private transfer to sui...,Mở cửa từ ngày mai, ,hochiminh,€
